sex,age_group,education_level,employment_status,count
Mµnd,45-49 σr,H30 Erhvervsfaglige uddannelser,Udenlandske studerende,0
Mµnd,45-49 σr,H30 Erhvervsfaglige uddannelser,╪vrige uden for arbejdsstyrken,1665
Mµnd,45-49 σr,H35 Adgangsgivende uddannelsesforl°b,Selvstµndige,7
Mµnd,45-49 σr,H35 Adgangsgivende uddannelsesforl°b,Medarbejdende µgtefµller,0
Mµnd,45-49 σr,H35 Adgangsgivende uddannelsesforl°b,L°nmodtager med ledelsesarbejde,3
Mµnd,45-49 σr,H35 Adgangsgivende uddannelsesforl°b,L°nmodtagere pσ h°jeste niveau,8
Mµnd,45-49 σr,H35 Adgangsgivende uddannelsesforl°b,L°nmodtagere pσ mellemniveau,7
Mµnd,45-49 σr,H35 Adgangsgivende uddannelsesforl°b,L°nmodtagere pσ grundniveau,24
Mµnd,45-49 σr,H35 Adgangsgivende uddannelsesforl°b,Andre l°nmodtagere,5
Mµnd,45-49 σr,H35 Adgangsgivende uddannelsesforl°b,L°nmodtagere u.n.a.,7
Mµnd,45-49 σr,H35 Adgangsgivende uddannelsesforl°b,Arbejdsl°se,2
Mµnd,45-49 σr,H35 Adgangsgivende uddannelsesforl°b,St°ttet beskµftigelse uden l°n,0
Mµnd,45-49 σr,H35 Adgangsgivende uddannelsesforl°b,Feriedagpenge,0
Mµnd,45-49 σr,H35 Adgangsgivende uddannelsesforl°b,Vejledning og opkvalificering,0
Mµnd,45-49 σr,H35 Adgangsgivende uddannelsesforl°b,Ledighedsydelse,0
Mµnd,45-49 σr,H35 Adgangsgivende uddannelsesforl°b,B°rnepasningsorlov fra ledighed,0
Mµnd,45-49 σr,H35 Adgangsgivende uddannelsesforl°b,Barselsfravµr fra ledighed,0
Mµnd,45-49 σr,H35 Adgangsgivende uddannelsesforl°b,Sygefravµr fra ledighed,0
Mµnd,45-49 σr,H35 Adgangsgivende uddannelsesforl°b,Kontanthjµlp (passiv)/integrationsydelse,3
Mµnd,45-49 σr,H35 Adgangsgivende uddannelsesforl°b,Revalidering,0
Mµnd,45-49 σr,H35 Adgangsgivende uddannelsesforl°b,Ressourceforl°b,1
Mµnd,45-49 σr,H35 Adgangsgivende uddannelsesforl°b,Jobafklaringsforl°b,0
Mµnd,45-49 σr,H35 Adgangsgivende uddannelsesforl°b,SU-modtagere,0
Mµnd,45-49 σr,H35 Adgangsgivende uddannelsesforl°b,F°rtidspension,10
Mµnd,45-49 σr,H35 Adgangsgivende uddannelsesforl°b,Seniopension,0
Mµnd,45-49 σr,H35 Adgangsgivende uddannelsesforl°b,Tidlig pension,0
Mµnd,45-49 σr,H35 Adgangsgivende uddannelsesforl°b,Efterl°n,0
Mµnd,45-49 σr,H35 Adgangsgivende uddannelsesforl°b,Fleksydelse,0
Mµnd,45-49 σr,H35 Adgangsgivende uddannelsesforl°b,Folkepension,0
Mµnd,45-49 σr,H35 Adgangsgivende uddannelsesforl°b,Anden pension,0
Mµnd,45-49 σr,H35 Adgangsgivende uddannelsesforl°b,Personer under uddannelse (ordinµr),1
Mµnd,45-49 σr,H35 Adgangsgivende uddannelsesforl°b,Kursister,0
Mµnd,45-49 σr,H35 Adgangsgivende uddannelsesforl°b,Produktionsskoleelever,0
Mµnd,45-49 σr,H35 Adgangsgivende uddannelsesforl°b,Udenlandske studerende,0
Mµnd,45-49 σr,H35 Adgangsgivende uddannelsesforl°b,╪vrige uden for arbejdsstyrken,2
Mµnd,45-49 σr,"H40 Korte videregσende uddannelser, KVU",Selvstµndige,772
Mµnd,45-49 σr,"H40 Korte videregσende uddannelser, KVU",Medarbejdende µgtefµller,4
Mµnd,45-49 σr,"H40 Korte videregσende uddannelser, KVU",L°nmodtager med ledelsesarbejde,1364
Mµnd,45-49 σr,"H40 Korte videregσende uddannelser, KVU",L°nmodtagere pσ h°jeste niveau,3519
Mµnd,45-49 σr,"H40 Korte videregσende uddannelser, KVU",L°nmodtagere pσ mellemniveau,2912
Mµnd,45-49 σr,"H40 Korte videregσende uddannelser, KVU",L°nmodtagere pσ grundniveau,3986
Mµnd,45-49 σr,"H40 Korte videregσende uddannelser, KVU",Andre l°nmodtagere,546
Mµnd,45-49 σr,"H40 Korte videregσende uddannelser, KVU",L°nmodtagere u.n.a.,1095
Mµnd,45-49 σr,"H40 Korte videregσende uddannelser, KVU",Arbejdsl°se,210
Mµnd,45-49 σr,"H40 Korte videregσende uddannelser, KVU",St°ttet beskµftigelse uden l°n,8
Mµnd,45-49 σr,"H40 Korte videregσende uddannelser, KVU",Feriedagpenge,4
Mµnd,45-49 σr,"H40 Korte videregσende uddannelser, KVU",Vejledning og opkvalificering,5
Mµnd,45-49 σr,"H40 Korte videregσende uddannelser, KVU",Ledighedsydelse,22
Mµnd,45-49 σr,"H40 Korte videregσende uddannelser, KVU",B°rnepasningsorlov fra ledighed,0
Mµnd,45-49 σr,"H40 Korte videregσende uddannelser, KVU",Barselsfravµr fra ledighed,0
Mµnd,45-49 σr,"H40 Korte videregσende uddannelser, KVU",Sygefravµr fra ledighed,77
Mµnd,45-49 σr,"H40 Korte videregσende uddannelser, KVU",Kontanthjµlp (passiv)/integrationsydelse,53
Mµnd,45-49 σr,"H40 Korte videregσende uddannelser, KVU",Revalidering,1
Mµnd,45-49 σr,"H40 Korte videregσende uddannelser, KVU",Ressourceforl°b,9
Mµnd,45-49 σr,"H40 Korte videregσende uddannelser, KVU",Jobafklaringsforl°b,22
Mµnd,45-49 σr,"H40 Korte videregσende uddannelser, KVU",SU-modtagere,0
Mµnd,45-49 σr,"H40 Korte videregσende uddannelser, KVU",F°rtidspension,206
Mµnd,45-49 σr,"H40 Korte videregσende uddannelser, KVU",Seniopension,0
Mµnd,45-49 σr,"H40 Korte videregσende uddannelser, KVU",Tidlig pension,0
Mµnd,45-49 σr,"H40 Korte videregσende uddannelser, KVU",Efterl°n,0
Mµnd,45-49 σr,"H40 Korte videregσende uddannelser, KVU",Fleksydelse,0
Mµnd,45-49 σr,"H40 Korte videregσende uddannelser, KVU",Folkepension,0
Mµnd,45-49 σr,"H40 Korte videregσende uddannelser, KVU",Anden pension,0
Mµnd,45-49 σr,"H40 Korte videregσende uddannelser, KVU",Personer under uddannelse (ordinµr),25
Mµnd,45-49 σr,"H40 Korte videregσende uddannelser, KVU",Kursister,8
Mµnd,45-49 σr,"H40 Korte videregσende uddannelser, KVU",Produktionsskoleelever,0
Mµnd,45-49 σr,"H40 Korte videregσende uddannelser, KVU",Udenlandske studerende,0
Mµnd,45-49 σr,"H40 Korte videregσende uddannelser, KVU",╪vrige uden for arbejdsstyrken,474
Mµnd,45-49 σr,"H50 Mellemlange videregσende uddannelser, MVU",Selvstµndige,999
Mµnd,45-49 σr,"H50 Mellemlange videregσende uddannelser, MVU",Medarbejdende µgtefµller,2
Mµnd,45-49 σr,"H50 Mellemlange videregσende uddannelser, MVU",L°nmodtager med ledelsesarbejde,2605
Mµnd,45-49 σr,"H50 Mellemlange videregσende uddannelser, MVU",L°nmodtagere pσ h°jeste niveau,11747
Mµnd,45-49 σr,"H50 Mellemlange videregσende uddannelser, MVU",L°nmodtagere pσ mellemniveau,2792
Mµnd,45-49 σr,"H50 Mellemlange videregσende uddannelser, MVU",L°nmodtagere pσ grundniveau,2283
Mµnd,45-49 σr,"H50 Mellemlange videregσende uddannelser, MVU",Andre l°nmodtagere,642
Mµnd,45-49 σr,"H50 Mellemlange videregσende uddannelser, MVU",L°nmodtagere u.n.a.,1094
Mµnd,45-49 σr,"H50 Mellemlange videregσende uddannelser, MVU",Arbejdsl°se,372
Mµnd,45-49 σr,"H50 Mellemlange videregσende uddannelser, MVU",St°ttet beskµftigelse uden l°n,18
Mµnd,45-49 σr,"H50 Mellemlange videregσende uddannelser, MVU",Feriedagpenge,4
Mµnd,45-49 σr,"H50 Mellemlange videregσende uddannelser, MVU",Vejledning og opkvalificering,5
Mµnd,45-49 σr,"H50 Mellemlange videregσende uddannelser, MVU",Ledighedsydelse,52
Mµnd,45-49 σr,"H50 Mellemlange videregσende uddannelser, MVU",B°rnepasningsorlov fra ledighed,0
Mµnd,45-49 σr,"H50 Mellemlange videregσende uddannelser, MVU",Barselsfravµr fra ledighed,2
Mµnd,45-49 σr,"H50 Mellemlange videregσende uddannelser, MVU",Sygefravµr fra ledighed,104
Mµnd,45-49 σr,"H50 Mellemlange videregσende uddannelser, MVU",Kontanthjµlp (passiv)/integrationsydelse,73
Mµnd,45-49 σr,"H50 Mellemlange videregσende uddannelser, MVU",Revalidering,0
Mµnd,45-49 σr,"H50 Mellemlange videregσende uddannelser, MVU",Ressourceforl°b,29
Mµnd,45-49 σr,"H50 Mellemlange videregσende uddannelser, MVU",Jobafklaringsforl°b,65
Mµnd,45-49 σr,"H50 Mellemlange videregσende uddannelser, MVU",SU-modtagere,1
Mµnd,45-49 σr,"H50 Mellemlange videregσende uddannelser, MVU",F°rtidspension,228
Mµnd,45-49 σr,"H50 Mellemlange videregσende uddannelser, MVU",Seniopension,0
Mµnd,45-49 σr,"H50 Mellemlange videregσende uddannelser, MVU",Tidlig pension,0
Mµnd,45-49 σr,"H50 Mellemlange videregσende uddannelser, MVU",Efterl°n,0
Mµnd,45-49 σr,"H50 Mellemlange videregσende uddannelser, MVU",Fleksydelse,0
Mµnd,45-49 σr,"H50 Mellemlange videregσende uddannelser, MVU",Folkepension,0
Mµnd,45-49 σr,"H50 Mellemlange videregσende uddannelser, MVU",Anden pension,0
Mµnd,45-49 σr,"H50 Mellemlange videregσende uddannelser, MVU",Personer under uddannelse (ordinµr),35
Mµnd,45-49 σr,"H50 Mellemlange videregσende uddannelser, MVU",Kursister,32
Mµnd,45-49 σr,"H50 Mellemlange videregσende uddannelser, MVU",Produktionsskoleelever,0
Mµnd,45-49 σr,"H50 Mellemlange videregσende uddannelser, MVU",Udenlandske studerende,0
Mµnd,45-49 σr,"H50 Mellemlange videregσende uddannelser, MVU",╪vrige uden for arbejdsstyrken,585
Mµnd,45-49 σr,"H60 Bacheloruddannelser, BACH",Selvstµndige,265
Mµnd,45-49 σr,"H60 Bacheloruddannelser, BACH",Medarbejdende µgtefµller,1
Mµnd,45-49 σr,"H60 Bacheloruddannelser, BACH",L°nmodtager med ledelsesarbejde,423
Mµnd,45-49 σr,"H60 Bacheloruddannelser, BACH",L°nmodtagere pσ h°jeste niveau,1385
Mµnd,45-49 σr,"H60 Bacheloruddannelser, BACH",L°nmodtagere pσ mellemniveau,342
Mµnd,45-49 σr,"H60 Bacheloruddannelser, BACH",L°nmodtagere pσ grundniveau,567
Mµnd,45-49 σr,"H60 Bacheloruddannelser, BACH",Andre l°nmodtagere,155
Mµnd,45-49 σr,"H60 Bacheloruddannelser, BACH",L°nmodtagere u.n.a.,369
Mµnd,45-49 σr,"H60 Bacheloruddannelser, BACH",Arbejdsl°se,74
Mµnd,45-49 σr,"H60 Bacheloruddannelser, BACH",St°ttet beskµftigelse uden l°n,1
Mµnd,45-49 σr,"H60 Bacheloruddannelser, BACH",Feriedagpenge,0
Mµnd,45-49 σr,"H60 Bacheloruddannelser, BACH",Vejledning og opkvalificering,2
Mµnd,45-49 σr,"H60 Bacheloruddannelser, BACH",Ledighedsydelse,4
Mµnd,45-49 σr,"H60 Bacheloruddannelser, BACH",B°rnepasningsorlov fra ledighed,0
Mµnd,45-49 σr,"H60 Bacheloruddannelser, BACH",Barselsfravµr fra ledighed,1
Mµnd,45-49 σr,"H60 Bacheloruddannelser, BACH",Sygefravµr fra ledighed,18
Mµnd,45-49 σr,"H60 Bacheloruddannelser, BACH",Kontanthjµlp (passiv)/integrationsydelse,28
Mµnd,45-49 σr,"H60 Bacheloruddannelser, BACH",Revalidering,0
Mµnd,45-49 σr,"H60 Bacheloruddannelser, BACH",Ressourceforl°b,4
Mµnd,45-49 σr,"H60 Bacheloruddannelser, BACH",Jobafklaringsforl°b,14
Mµnd,45-49 σr,"H60 Bacheloruddannelser, BACH",SU-modtagere,0
Mµnd,45-49 σr,"H60 Bacheloruddannelser, BACH",F°rtidspension,64
Mµnd,45-49 σr,"H60 Bacheloruddannelser, BACH",Seniopension,0
Mµnd,45-49 σr,"H60 Bacheloruddannelser, BACH",Tidlig pension,0
Mµnd,45-49 σr,"H60 Bacheloruddannelser, BACH",Efterl°n,0
Mµnd,45-49 σr,"H60 Bacheloruddannelser, BACH",Fleksydelse,0
Mµnd,45-49 σr,"H60 Bacheloruddannelser, BACH",Folkepension,0
Mµnd,45-49 σr,"H60 Bacheloruddannelser, BACH",Anden pension,0
Mµnd,45-49 σr,"H60 Bacheloruddannelser, BACH",Personer under uddannelse (ordinµr),25
Mµnd,45-49 σr,"H60 Bacheloruddannelser, BACH",Kursister,10
Mµnd,45-49 σr,"H60 Bacheloruddannelser, BACH",Produktionsskoleelever,0
Mµnd,45-49 σr,"H60 Bacheloruddannelser, BACH",Udenlandske studerende,0
Mµnd,45-49 σr,"H60 Bacheloruddannelser, BACH",╪vrige uden for arbejdsstyrken,315
Mµnd,45-49 σr,"H70 Lange videregσende uddannelser, LVU",Selvstµndige,1765
Mµnd,45-49 σr,"H70 Lange videregσende uddannelser, LVU",Medarbejdende µgtefµller,6
Mµnd,45-49 σr,"H70 Lange videregσende uddannelser, LVU",L°nmodtager med ledelsesarbejde,3585
Mµnd,45-49 σr,"H70 Lange videregσende uddannelser, LVU",L°nmodtagere pσ h°jeste niveau,13961
Mµnd,45-49 σr,"H70 Lange videregσende uddannelser, LVU",L°nmodtagere pσ mellemniveau,1795
Mµnd,45-49 σr,"H70 Lange videregσende uddannelser, LVU",L°nmodtagere pσ grundniveau,1572
Mµnd,45-49 σr,"H70 Lange videregσende uddannelser, LVU",Andre l°nmodtagere,383
Mµnd,45-49 σr,"H70 Lange videregσende uddannelser, LVU",L°nmodtagere u.n.a.,986
Mµnd,45-49 σr,"H70 Lange videregσende uddannelser, LVU",Arbejdsl°se,379
Mµnd,45-49 σr,"H70 Lange videregσende uddannelser, LVU",St°ttet beskµftigelse uden l°n,11
Mµnd,45-49 σr,"H70 Lange videregσende uddannelser, LVU",Feriedagpenge,3
Mµnd,45-49 σr,"H70 Lange videregσende uddannelser, LVU",Vejledning og opkvalificering,4
Mµnd,45-49 σr,"H70 Lange videregσende uddannelser, LVU",Ledighedsydelse,26
Mµnd,45-49 σr,"H70 Lange videregσende uddannelser, LVU",B°rnepasningsorlov fra ledighed,0
Mµnd,45-49 σr,"H70 Lange videregσende uddannelser, LVU",Barselsfravµr fra ledighed,1
Mµnd,45-49 σr,"H70 Lange videregσende uddannelser, LVU",Sygefravµr fra ledighed,53
Mµnd,45-49 σr,"H70 Lange videregσende uddannelser, LVU",Kontanthjµlp (passiv)/integrationsydelse,52
Mµnd,45-49 σr,"H70 Lange videregσende uddannelser, LVU",Revalidering,0
Mµnd,45-49 σr,"H70 Lange videregσende uddannelser, LVU",Ressourceforl°b,16
Mµnd,45-49 σr,"H70 Lange videregσende uddannelser, LVU",Jobafklaringsforl°b,26
Mµnd,45-49 σr,"H70 Lange videregσende uddannelser, LVU",SU-modtagere,0
Mµnd,45-49 σr,"H70 Lange videregσende uddannelser, LVU",F°rtidspension,127
Mµnd,45-49 σr,"H70 Lange videregσende uddannelser, LVU",Seniopension,0
Mµnd,45-49 σr,"H70 Lange videregσende uddannelser, LVU",Tidlig pension,0
Mµnd,45-49 σr,"H70 Lange videregσende uddannelser, LVU",Efterl°n,0
Mµnd,45-49 σr,"H70 Lange videregσende uddannelser, LVU",Fleksydelse,0
Mµnd,45-49 σr,"H70 Lange videregσende uddannelser, LVU",Folkepension,0
Mµnd,45-49 σr,"H70 Lange videregσende uddannelser, LVU",Anden pension,0
Mµnd,45-49 σr,"H70 Lange videregσende uddannelser, LVU",Personer under uddannelse (ordinµr),14
Mµnd,45-49 σr,"H70 Lange videregσende uddannelser, LVU",Kursister,39
Mµnd,45-49 σr,"H70 Lange videregσende uddannelser, LVU",Produktionsskoleelever,0
Mµnd,45-49 σr,"H70 Lange videregσende uddannelser, LVU",Udenlandske studerende,0
Mµnd,45-49 σr,"H70 Lange videregσende uddannelser, LVU",╪vrige uden for arbejdsstyrken,1052
Mµnd,45-49 σr,H80 Ph.d. og forskeruddannelser,Selvstµndige,141
Mµnd,45-49 σr,H80 Ph.d. og forskeruddannelser,Medarbejdende µgtefµller,0
Mµnd,45-49 σr,H80 Ph.d. og forskeruddannelser,L°nmodtager med ledelsesarbejde,223
Mµnd,45-49 σr,H80 Ph.d. og forskeruddannelser,L°nmodtagere pσ h°jeste niveau,2777
Mµnd,45-49 σr,H80 Ph.d. og forskeruddannelser,L°nmodtagere pσ mellemniveau,102
Mµnd,45-49 σr,H80 Ph.d. og forskeruddannelser,L°nmodtagere pσ grundniveau,143
Mµnd,45-49 σr,H80 Ph.d. og forskeruddannelser,Andre l°nmodtagere,46
Mµnd,45-49 σr,H80 Ph.d. og forskeruddannelser,L°nmodtagere u.n.a.,116
Mµnd,45-49 σr,H80 Ph.d. og forskeruddannelser,Arbejdsl°se,40
Mµnd,45-49 σr,H80 Ph.d. og forskeruddannelser,St°ttet beskµftigelse uden l°n,2
Mµnd,45-49 σr,H80 Ph.d. og forskeruddannelser,Feriedagpenge,0
Mµnd,45-49 σr,H80 Ph.d. og forskeruddannelser,Vejledning og opkvalificering,1
Mµnd,45-49 σr,H80 Ph.d. og forskeruddannelser,Ledighedsydelse,0
Mµnd,45-49 σr,H80 Ph.d. og forskeruddannelser,B°rnepasningsorlov fra ledighed,0
Mµnd,45-49 σr,H80 Ph.d. og forskeruddannelser,Barselsfravµr fra ledighed,0
Mµnd,45-49 σr,H80 Ph.d. og forskeruddannelser,Sygefravµr fra ledighed,3
Mµnd,45-49 σr,H80 Ph.d. og forskeruddannelser,Kontanthjµlp (passiv)/integrationsydelse,2
Mµnd,45-49 σr,H80 Ph.d. og forskeruddannelser,Revalidering,0
Mµnd,45-49 σr,H80 Ph.d. og forskeruddannelser,Ressourceforl°b,2
Mµnd,45-49 σr,H80 Ph.d. og forskeruddannelser,Jobafklaringsforl°b,0
Mµnd,45-49 σr,H80 Ph.d. og forskeruddannelser,SU-modtagere,0
Mµnd,45-49 σr,H80 Ph.d. og forskeruddannelser,F°rtidspension,3
Mµnd,45-49 σr,H80 Ph.d. og forskeruddannelser,Seniopension,0
Mµnd,45-49 σr,H80 Ph.d. og forskeruddannelser,Tidlig pension,0
Mµnd,45-49 σr,H80 Ph.d. og forskeruddannelser,Efterl°n,0
Mµnd,45-49 σr,H80 Ph.d. og forskeruddannelser,Fleksydelse,0
Mµnd,45-49 σr,H80 Ph.d. og forskeruddannelser,Folkepension,0
Mµnd,45-49 σr,H80 Ph.d. og forskeruddannelser,Anden pension,0
Mµnd,45-49 σr,H80 Ph.d. og forskeruddannelser,Personer under uddannelse (ordinµr),0
Mµnd,45-49 σr,H80 Ph.d. og forskeruddannelser,Kursister,7
Mµnd,45-49 σr,H80 Ph.d. og forskeruddannelser,Produktionsskoleelever,0
Mµnd,45-49 σr,H80 Ph.d. og forskeruddannelser,Udenlandske studerende,0
Mµnd,45-49 σr,H80 Ph.d. og forskeruddannelser,╪vrige uden for arbejdsstyrken,265
Mµnd,45-49 σr,H90 Uoplyst mv.,Selvstµndige,186
Mµnd,45-49 σr,H90 Uoplyst mv.,Medarbejdende µgtefµller,1
Mµnd,45-49 σr,H90 Uoplyst mv.,L°nmodtager med ledelsesarbejde,57
Mµnd,45-49 σr,H90 Uoplyst mv.,L°nmodtagere pσ h°jeste niveau,213
Mµnd,45-49 σr,H90 Uoplyst mv.,L°nmodtagere pσ mellemniveau,90
Mµnd,45-49 σr,H90 Uoplyst mv.,L°nmodtagere pσ grundniveau,648
Mµnd,45-49 σr,H90 Uoplyst mv.,Andre l°nmodtagere,306
Mµnd,45-49 σr,H90 Uoplyst mv.,L°nmodtagere u.n.a.,454
Mµnd,45-49 σr,H90 Uoplyst mv.,Arbejdsl°se,84
Mµnd,45-49 σr,H90 Uoplyst mv.,St°ttet beskµftigelse uden l°n,5
Mµnd,45-49 σr,H90 Uoplyst mv.,Feriedagpenge,0
Mµnd,45-49 σr,H90 Uoplyst mv.,Vejledning og opkvalificering,2
Mµnd,45-49 σr,H90 Uoplyst mv.,Ledighedsydelse,13
Mµnd,45-49 σr,H90 Uoplyst mv.,B°rnepasningsorlov fra ledighed,0
Mµnd,45-49 σr,H90 Uoplyst mv.,Barselsfravµr fra ledighed,1
Mµnd,45-49 σr,H90 Uoplyst mv.,Sygefravµr fra ledighed,22
Mµnd,45-49 σr,H90 Uoplyst mv.,Kontanthjµlp (passiv)/integrationsydelse,90
Mµnd,45-49 σr,H90 Uoplyst mv.,Revalidering,0
Mµnd,45-49 σr,H90 Uoplyst mv.,Ressourceforl°b,17
Mµnd,45-49 σr,H90 Uoplyst mv.,Jobafklaringsforl°b,16
Mµnd,45-49 σr,H90 Uoplyst mv.,SU-modtagere,0
Mµnd,45-49 σr,H90 Uoplyst mv.,F°rtidspension,445
Mµnd,45-49 σr,H90 Uoplyst mv.,Seniopension,0
Mµnd,45-49 σr,H90 Uoplyst mv.,Tidlig pension,0
Mµnd,45-49 σr,H90 Uoplyst mv.,Efterl°n,0
Mµnd,45-49 σr,H90 Uoplyst mv.,Fleksydelse,0
Mµnd,45-49 σr,H90 Uoplyst mv.,Folkepension,0
Mµnd,45-49 σr,H90 Uoplyst mv.,Anden pension,0
Mµnd,45-49 σr,H90 Uoplyst mv.,Personer under uddannelse (ordinµr),0
Mµnd,45-49 σr,H90 Uoplyst mv.,Kursister,16
Mµnd,45-49 σr,H90 Uoplyst mv.,Produktionsskoleelever,0
Mµnd,45-49 σr,H90 Uoplyst mv.,Udenlandske studerende,1
Mµnd,45-49 σr,H90 Uoplyst mv.,╪vrige uden for arbejdsstyrken,380
Mµnd,50-54 σr,H10 Grundskole,Selvstµndige,2171
Mµnd,50-54 σr,H10 Grundskole,Medarbejdende µgtefµller,13
Mµnd,50-54 σr,H10 Grundskole,L°nmodtager med ledelsesarbejde,965
Mµnd,50-54 σr,H10 Grundskole,L°nmodtagere pσ h°jeste niveau,966
Mµnd,50-54 σr,H10 Grundskole,L°nmodtagere pσ mellemniveau,1394
Mµnd,50-54 σr,H10 Grundskole,L°nmodtagere pσ grundniveau,11696
Mµnd,50-54 σr,H10 Grundskole,Andre l°nmodtagere,4609
Mµnd,50-54 σr,H10 Grundskole,L°nmodtagere u.n.a.,3766
Mµnd,50-54 σr,H10 Grundskole,Arbejdsl°se,766
Mµnd,50-54 σr,H10 Grundskole,St°ttet beskµftigelse uden l°n,69
Mµnd,50-54 σr,H10 Grundskole,Feriedagpenge,10
Mµnd,50-54 σr,H10 Grundskole,Vejledning og opkvalificering,39
Mµnd,50-54 σr,H10 Grundskole,Ledighedsydelse,265
Mµnd,50-54 σr,H10 Grundskole,B°rnepasningsorlov fra ledighed,0
Mµnd,50-54 σr,H10 Grundskole,Barselsfravµr fra ledighed,1
Mµnd,50-54 σr,H10 Grundskole,Sygefravµr fra ledighed,409
Mµnd,50-54 σr,H10 Grundskole,Kontanthjµlp (passiv)/integrationsydelse,954
Mµnd,50-54 σr,H10 Grundskole,Revalidering,0
Mµnd,50-54 σr,H10 Grundskole,Ressourceforl°b,228
Mµnd,50-54 σr,H10 Grundskole,Jobafklaringsforl°b,250
Mµnd,50-54 σr,H10 Grundskole,SU-modtagere,2
Mµnd,50-54 σr,H10 Grundskole,F°rtidspension,7143
Mµnd,50-54 σr,H10 Grundskole,Seniopension,0
Mµnd,50-54 σr,H10 Grundskole,Tidlig pension,0
Mµnd,50-54 σr,H10 Grundskole,Efterl°n,0
Mµnd,50-54 σr,H10 Grundskole,Fleksydelse,0
Mµnd,50-54 σr,H10 Grundskole,Folkepension,0
Mµnd,50-54 σr,H10 Grundskole,Anden pension,0
Mµnd,50-54 σr,H10 Grundskole,Personer under uddannelse (ordinµr),18
Mµnd,50-54 σr,H10 Grundskole,Kursister,22
Mµnd,50-54 σr,H10 Grundskole,Produktionsskoleelever,0
Mµnd,50-54 σr,H10 Grundskole,Udenlandske studerende,0
Mµnd,50-54 σr,H10 Grundskole,╪vrige uden for arbejdsstyrken,1070
Mµnd,50-54 σr,H20 Gymnasiale uddannelser,Selvstµndige,831
Mµnd,50-54 σr,H20 Gymnasiale uddannelser,Medarbejdende µgtefµller,5
Mµnd,50-54 σr,H20 Gymnasiale uddannelser,L°nmodtager med ledelsesarbejde,907
Mµnd,50-54 σr,H20 Gymnasiale uddannelser,L°nmodtagere pσ h°jeste niveau,1569
Mµnd,50-54 σr,H20 Gymnasiale uddannelser,L°nmodtagere pσ mellemniveau,1179
Mµnd,50-54 σr,H20 Gymnasiale uddannelser,L°nmodtagere pσ grundniveau,2141
Mµnd,50-54 σr,H20 Gymnasiale uddannelser,Andre l°nmodtagere,620
Mµnd,50-54 σr,H20 Gymnasiale uddannelser,L°nmodtagere u.n.a.,1250
Mµnd,50-54 σr,H20 Gymnasiale uddannelser,Arbejdsl°se,251
Mµnd,50-54 σr,H20 Gymnasiale uddannelser,St°ttet beskµftigelse uden l°n,17
Mµnd,50-54 σr,H20 Gymnasiale uddannelser,Feriedagpenge,4
Mµnd,50-54 σr,H20 Gymnasiale uddannelser,Vejledning og opkvalificering,8
Mµnd,50-54 σr,H20 Gymnasiale uddannelser,Ledighedsydelse,35
Mµnd,50-54 σr,H20 Gymnasiale uddannelser,B°rnepasningsorlov fra ledighed,0
Mµnd,50-54 σr,H20 Gymnasiale uddannelser,Barselsfravµr fra ledighed,0
Mµnd,50-54 σr,H20 Gymnasiale uddannelser,Sygefravµr fra ledighed,69
Mµnd,50-54 σr,H20 Gymnasiale uddannelser,Kontanthjµlp (passiv)/integrationsydelse,149
Mµnd,50-54 σr,H20 Gymnasiale uddannelser,Revalidering,0
Mµnd,50-54 σr,H20 Gymnasiale uddannelser,Ressourceforl°b,41
Mµnd,50-54 σr,H20 Gymnasiale uddannelser,Jobafklaringsforl°b,39
Mµnd,50-54 σr,H20 Gymnasiale uddannelser,SU-modtagere,0
Mµnd,50-54 σr,H20 Gymnasiale uddannelser,F°rtidspension,782
Mµnd,50-54 σr,H20 Gymnasiale uddannelser,Seniopension,0
Mµnd,50-54 σr,H20 Gymnasiale uddannelser,Tidlig pension,0
Mµnd,50-54 σr,H20 Gymnasiale uddannelser,Efterl°n,0
Mµnd,50-54 σr,H20 Gymnasiale uddannelser,Fleksydelse,0
Mµnd,50-54 σr,H20 Gymnasiale uddannelser,Folkepension,0
Mµnd,50-54 σr,H20 Gymnasiale uddannelser,Anden pension,0
Mµnd,50-54 σr,H20 Gymnasiale uddannelser,Personer under uddannelse (ordinµr),15
Mµnd,50-54 σr,H20 Gymnasiale uddannelser,Kursister,12
Mµnd,50-54 σr,H20 Gymnasiale uddannelser,Produktionsskoleelever,0
Mµnd,50-54 σr,H20 Gymnasiale uddannelser,Udenlandske studerende,0
Mµnd,50-54 σr,H20 Gymnasiale uddannelser,╪vrige uden for arbejdsstyrken,558
Mµnd,50-54 σr,H30 Erhvervsfaglige uddannelser,Selvstµndige,5580
Mµnd,50-54 σr,H30 Erhvervsfaglige uddannelser,Medarbejdende µgtefµller,21
Mµnd,50-54 σr,H30 Erhvervsfaglige uddannelser,L°nmodtager med ledelsesarbejde,4356
Mµnd,50-54 σr,H30 Erhvervsfaglige uddannelser,L°nmodtagere pσ h°jeste niveau,4265
Mµnd,50-54 σr,H30 Erhvervsfaglige uddannelser,L°nmodtagere pσ mellemniveau,7722
